Date,Close
1/6/2016,0.203
1/7/2016,0.214
1/8/2016,0.203
1/11/2016,0.201
1/12/2016,0.214
1/13/2016,0.226
1/14/2016,0.257
1/15/2016,0.239
1/19/2016,0.242
1/20/2016,0.27
1/21/2016,0.282
1/22/2016,0.313
1/25/2016,0.313
1/26/2016,0.315
1/27/2016,0.323
1/28/2016,0.338
1/29/2016,0.323
2/1/2016,0.354
2/2/2016,0.348
2/3/2016,0.338
2/4/2016,0.298
2/5/2016,0.295
2/8/2016,0.315
2/9/2016,0.31
2/10/2016,0.318
2/11/2016,0.295
2/12/2016,0.3
2/16/2016,0.29
2/17/2016,0.315
2/18/2016,0.31
2/19/2016,0.305
2/22/2016,0.313
2/23/2016,0.333
2/24/2016,0.338
2/25/2016,0.331
2/26/2016,0.321
2/29/2016,0.313
3/1/2016,0.333
3/2/2016,0.308
3/3/2016,0.275
3/4/2016,0.27
3/7/2016,0.305
3/8/2016,0.315
3/9/2016,0.315
3/10/2016,0.318
3/11/2016,0.326
3/14/2016,0.323
3/15/2016,0.343
3/16/2016,0.318
3/17/2016,0.295
3/18/2016,0.29
3/21/2016,0.305
3/22/2016,0.313
3/23/2016,0.308
3/24/2016,0.295
3/28/2016,0.285
3/29/2016,0.231
3/30/2016,0.203
3/31/2016,0.208
4/1/2016,0.236
4/4/2016,0.221
4/5/2016,0.239
4/6/2016,0.242
4/7/2016,0.239
4/8/2016,0.234
4/11/2016,0.231
4/12/2016,0.231
4/13/2016,0.242
4/14/2016,0.226
4/15/2016,0.229
4/18/2016,0.211
4/19/2016,0.221
4/20/2016,0.236
4/21/2016,0.236
4/22/2016,0.242
4/25/2016,0.236
4/26/2016,0.252
4/27/2016,0.244
4/28/2016,0.219
4/29/2016,0.214
5/2/2016,0.224
5/3/2016,0.206
5/4/2016,0.201
5/5/2016,0.201
5/6/2016,0.208
5/9/2016,0.224
5/10/2016,0.254
5/11/2016,0.265
5/12/2016,0.272
5/13/2016,0.277
5/16/2016,0.27
5/17/2016,0.29
5/18/2016,0.295
5/19/2016,0.303
5/20/2016,0.326
5/23/2016,0.354
5/24/2016,0.354
5/25/2016,0.341
5/26/2016,0.29
5/27/2016,0.31
5/31/2016,0.343
6/1/2016,0.303
6/2/2016,0.292
6/3/2016,0.292
6/6/2016,0.27
6/7/2016,0.289
6/8/2016,0.246
6/9/2016,0.264
6/10/2016,0.256
6/13/2016,0.275
6/14/2016,0.272
6/15/2016,0.265
6/16/2016,0.259
6/17/2016,0.265
6/20/2016,0.279
6/21/2016,0.277
6/22/2016,0.287
6/23/2016,0.287
6/24/2016,0.256
6/27/2016,0.256
6/28/2016,0.269
6/29/2016,0.264
6/30/2016,0.261
7/1/2016,0.264
7/5/2016,0.254
7/6/2016,0.279
7/7/2016,0.292
7/8/2016,0.289
7/11/2016,0.292
7/12/2016,0.31
7/13/2016,0.315
7/14/2016,0.321
7/15/2016,0.313
7/18/2016,0.312
7/19/2016,0.322
7/20/2016,0.322
7/21/2016,0.312
7/22/2016,0.322
7/25/2016,0.297
7/26/2016,0.315
7/27/2016,0.294
7/28/2016,0.246
7/29/2016,0.266
8/1/2016,0.261
8/2/2016,0.289
8/3/2016,0.277
8/4/2016,0.264
8/5/2016,0.274
8/8/2016,0.29
8/9/2016,0.29
8/10/2016,0.298
8/11/2016,0.295
8/12/2016,0.287
8/15/2016,0.271
8/16/2016,0.282
8/17/2016,0.307
8/18/2016,0.299
8/19/2016,0.294
8/22/2016,0.299
8/23/2016,0.315
8/24/2016,0.32
8/25/2016,0.332
8/26/2016,0.327
8/29/2016,0.325
8/30/2016,0.33
8/31/2016,0.332
9/1/2016,0.327
9/2/2016,0.327
9/6/2016,0.338
9/7/2016,0.348
9/8/2016,0.346
9/9/2016,0.354
9/12/2016,0.371
9/13/2016,0.363
9/14/2016,0.327
9/15/2016,0.294
9/16/2016,0.294
9/19/2016,0.292
9/20/2016,0.304
9/21/2016,0.213
9/22/2016,0.175
9/23/2016,0.172
9/26/2016,0.198
9/27/2016,0.264
9/28/2016,0.277
9/29/2016,0.251
9/30/2016,0.277
10/3/2016,0.317
10/4/2016,0.333
10/5/2016,0.326
10/6/2016,0.333
10/7/2016,0.328
10/9/2016,0.326
10/11/2016,0.341
10/12/2016,0.36
10/13/2016,0.287
10/14/2016,0.309
10/17/2016,0.33
10/18/2016,0.343
10/19/2016,0.337
10/20/2016,0.332
10/21/2016,0.332
10/24/2016,0.327
10/25/2016,0.34
10/26/2016,0.33
10/27/2016,0.299
10/28/2016,0.297
10/31/2016,0.351
11/1/2016,0.364
11/2/2016,0.366
11/3/2016,0.374
11/4/2016,0.366
11/7/2016,0.408
11/8/2016,0.429
11/9/2016,0.444
11/10/2016,0.48
11/14/2016,0.525
11/15/2016,0.497
11/16/2016,0.462
11/17/2016,0.434
11/18/2016,0.434
11/21/2016,0.439
11/22/2016,0.485
11/23/2016,0.513
11/25/2016,0.495
11/28/2016,0.487
11/29/2016,0.492
11/30/2016,0.49
12/1/2016,0.472
12/2/2016,0.477
12/5/2016,0.487
12/6/2016,0.5
12/7/2016,0.5
12/8/2016,0.515
12/9/2016,0.535
12/12/2016,0.536
12/13/2016,0.541
12/14/2016,0.538
12/15/2016,0.513
12/16/2016,0.502
12/19/2016,0.497
12/20/2016,0.523
12/21/2016,0.513
12/22/2016,0.505
12/23/2016,0.513
12/27/2016,0.541
12/28/2016,0.52
12/29/2016,0.459
12/30/2016,0.505
1/1/2017,0.459
1/3/2017,0.528
1/4/2017,0.53
1/5/2017,0.525
1/6/2017,0.52
1/9/2017,0.515
1/10/2017,0.518
1/11/2017,0.513
1/12/2017,0.528
1/13/2017,0.533
1/15/2017,0.528
1/17/2017,0.525
1/18/2017,0.535
1/19/2017,0.515
1/20/2017,0.505
1/23/2017,0.513
1/24/2017,0.515
1/25/2017,0.505
1/26/2017,0.505
1/27/2017,0.52
1/30/2017,0.525
1/31/2017,0.52
2/1/2017,0.513
2/2/2017,0.513
2/3/2017,0.513
2/6/2017,0.53
2/7/2017,0.533
2/8/2017,0.551
2/9/2017,0.546
2/10/2017,0.541
2/13/2017,0.543
2/14/2017,0.548
2/15/2017,0.535
2/16/2017,0.523
2/17/2017,0.515
2/21/2017,0.53
2/22/2017,0.518
2/23/2017,0.518
2/24/2017,0.518
2/27/2017,0.5
2/28/2017,0.612
3/1/2017,0.637
3/2/2017,0.673
3/3/2017,0.708
3/6/2017,0.726
3/7/2017,0.752
3/8/2017,0.734
3/9/2017,0.739
3/10/2017,0.747
3/13/2017,0.744
3/14/2017,0.767
3/15/2017,0.739
3/16/2017,0.736
3/17/2017,0.736
3/20/2017,0.757
3/21/2017,0.764
3/22/2017,0.775
3/23/2017,0.764
3/24/2017,0.78
3/27/2017,0.767
3/28/2017,0.79
3/29/2017,0.78
3/30/2017,0.769
3/31/2017,0.757
4/3/2017,0.764
4/4/2017,0.79
4/5/2017,0.797
4/6/2017,0.803
4/7/2017,0.82
4/10/2017,0.81
4/11/2017,0.813
4/12/2017,0.808
4/13/2017,0.81
4/17/2017,0.813
4/18/2017,0.823
4/19/2017,0.805
4/20/2017,0.795
4/21/2017,0.787
4/24/2017,0.818
4/25/2017,0.823
4/26/2017,0.828
4/27/2017,0.808
4/28/2017,0.805
5/1/2017,0.851
5/2/2017,0.831
5/3/2017,0.851
5/4/2017,0.866
5/5/2017,0.876
5/8/2017,0.881
5/9/2017,0.904
5/10/2017,0.894
5/11/2017,0.874
5/12/2017,0.879
5/15/2017,0.899
5/16/2017,0.904
5/17/2017,0.904
5/18/2017,0.92
5/19/2017,0.912
5/22/2017,0.904
5/23/2017,0.925
5/24/2017,0.93
5/25/2017,0.93
5/26/2017,0.935
5/30/2017,0.948
5/31/2017,0.971
6/1/2017,0.978
6/2/2017,0.973
6/5/2017,0.986
6/6/2017,0.978
6/7/2017,0.994
6/8/2017,0.999
6/9/2017,1.014
6/12/2017,1.004
6/13/2017,1.004
6/14/2017,1.009
6/15/2017,1.011
6/16/2017,1.019
6/19/2017,1.019
6/20/2017,1.019
6/21/2017,0.996
6/22/2017,0.96
6/23/2017,0.958
6/26/2017,0.986
6/27/2017,1.006
6/28/2017,1.011
6/29/2017,1.019
6/30/2017,1.026
7/3/2017,1.024
7/5/2017,1.047
7/6/2017,1.039
7/7/2017,1.037
7/10/2017,1.052
7/11/2017,1.065
7/12/2017,1.039
7/13/2017,1.032
7/14/2017,1.032
7/17/2017,1.057
7/18/2017,1.07
7/19/2017,1.108
7/20/2017,1.146
7/21/2017,1.172
7/24/2017,1.198
7/25/2017,1.175
7/26/2017,1.126
7/27/2017,1.106
7/28/2017,1.083
7/31/2017,1.085
8/1/2017,1.083
8/2/2017,1.078
8/3/2017,1.08
8/4/2017,1.07
8/7/2017,1.039
8/8/2017,1.057
8/9/2017,1.047
8/10/2017,1.044
8/11/2017,1.039
8/14/2017,1.027
8/15/2017,1.032
8/16/2017,1.034
8/17/2017,1.009
8/18/2017,1.011
8/21/2017,1.004
8/22/2017,1.011
8/23/2017,0.996
8/24/2017,1.022
8/25/2017,1.019
8/28/2017,1.029
8/29/2017,1.029
8/30/2017,1.024
8/31/2017,0.996
9/1/2017,1.014
9/5/2017,1.029
9/6/2017,1.062
9/7/2017,1.044
9/8/2017,1.042
9/11/2017,1.052
9/12/2017,1.039
9/13/2017,1.039
9/14/2017,1.055
9/15/2017,1.039
9/18/2017,1.044
9/19/2017,1.042
9/20/2017,1.05
9/21/2017,1.052
9/22/2017,1.021
9/25/2017,1.052
9/26/2017,1.065
9/27/2017,1.07
9/28/2017,1.065
9/29/2017,1.06
10/2/2017,1.042
10/3/2017,1.067
10/4/2017,1.073
10/5/2017,1.07
10/6/2017,1.07
10/10/2017,1.088
10/11/2017,1.093
10/12/2017,1.07
10/13/2017,1.072
10/16/2017,1.075
10/17/2017,1.101
10/18/2017,1.093
10/19/2017,1.101
10/20/2017,1.116
10/23/2017,1.098
10/24/2017,1.121
10/25/2017,1.111
10/26/2017,1.103
10/27/2017,1.098
10/30/2017,1.134
10/31/2017,1.147
11/1/2017,1.177
11/2/2017,1.177
11/3/2017,1.177
11/6/2017,1.198
11/7/2017,1.215
11/8/2017,1.231
11/9/2017,1.241
11/13/2017,1.215
11/14/2017,1.259
11/15/2017,1.254
11/16/2017,1.256
11/17/2017,1.274
11/20/2017,1.279
11/21/2017,1.312
11/22/2017,1.289
11/24/2017,1.276
11/27/2017,1.284
11/28/2017,1.297
11/29/2017,1.302
11/30/2017,1.269
12/1/2017,1.271
12/4/2017,1.281
12/5/2017,1.307
12/6/2017,1.292
12/7/2017,1.284
12/8/2017,1.281
12/11/2017,1.312
12/12/2017,1.338
12/13/2017,1.297
12/14/2017,1.32
12/15/2017,1.315
12/18/2017,1.348
12/19/2017,1.379
12/20/2017,1.376
12/21/2017,1.35
12/22/2017,1.348
12/24/2017,1.35
12/26/2017,1.337
12/27/2017,1.442
12/28/2017,1.381
12/29/2017,1.394
1/2/2018,1.412
1/3/2018,1.404
1/4/2018,1.409
1/5/2018,1.404
1/8/2018,1.409
1/9/2018,1.442
1/10/2018,1.417
1/11/2018,1.429
1/12/2018,1.437
1/16/2018,1.435
1/17/2018,1.448
1/18/2018,1.437
1/19/2018,1.457
1/22/2018,1.432
1/23/2018,1.45
1/24/2018,1.44
1/25/2018,1.427
1/26/2018,1.427
1/29/2018,1.435
1/30/2018,1.458
1/31/2018,1.46
2/1/2018,1.493
2/2/2018,1.488
2/5/2018,1.509
2/6/2018,1.527
2/7/2018,1.547
2/8/2018,1.55
2/9/2018,1.575
2/12/2018,1.591
2/13/2018,1.596
2/14/2018,1.588
2/15/2018,1.606
2/16/2018,1.6
2/18/2018,1.606
2/20/2018,1.603
2/21/2018,1.647
2/22/2018,1.636
2/23/2018,1.641
2/26/2018,1.665
2/27/2018,1.672
2/28/2018,1.665
3/1/2018,1.626
3/2/2018,1.659
3/5/2018,1.677
3/6/2018,1.677
3/7/2018,1.683
3/8/2018,1.672
3/9/2018,1.675
3/12/2018,1.677
3/13/2018,1.718
3/14/2018,1.754
3/15/2018,1.777
3/16/2018,1.784
3/19/2018,1.788
3/20/2018,1.798
3/21/2018,1.749
3/22/2018,1.721
3/23/2018,1.738
3/26/2018,1.748
3/27/2018,1.77
3/28/2018,1.736
3/29/2018,1.723
4/2/2018,1.744
4/3/2018,1.749
4/4/2018,1.711
4/5/2018,1.713
4/6/2018,1.715
4/9/2018,1.718
4/10/2018,1.731
4/11/2018,1.728
4/12/2018,1.751
4/13/2018,1.759
4/16/2018,1.767
4/17/2018,1.79
4/18/2018,1.823
4/19/2018,1.821
4/20/2018,1.807
4/23/2018,1.849
4/24/2018,1.862
4/25/2018,1.854
4/26/2018,1.821
4/27/2018,1.813
4/30/2018,1.81
5/1/2018,1.841
5/2/2018,1.821
5/3/2018,1.826
5/4/2018,1.846
5/7/2018,1.833
5/8/2018,1.869
5/9/2018,1.89
5/10/2018,1.897
5/11/2018,1.912
5/14/2018,1.915
5/15/2018,1.918
5/16/2018,1.902
5/17/2018,1.91
5/18/2018,1.907
5/21/2018,1.912
5/22/2018,1.933
5/23/2018,1.92
5/24/2018,1.91
5/25/2018,1.905
5/27/2018,1.899
5/29/2018,1.892
5/30/2018,1.925
5/31/2018,1.913
6/1/2018,1.912
6/4/2018,1.915
6/5/2018,1.946
6/6/2018,1.951
6/7/2018,1.928
6/8/2018,1.93
6/11/2018,1.936
6/12/2018,1.931
6/13/2018,1.938
6/14/2018,1.928
6/15/2018,1.938
6/18/2018,1.933
6/19/2018,1.938
6/20/2018,1.938
6/21/2018,1.938
6/22/2018,1.917
6/25/2018,1.915
6/26/2018,1.931
6/27/2018,1.923
6/28/2018,1.923
6/29/2018,1.923
7/2/2018,1.969
7/3/2018,1.974
7/5/2018,1.956
7/6/2018,1.948
7/9/2018,1.966
7/10/2018,1.974
7/11/2018,1.959
7/12/2018,1.969
7/13/2018,1.984
7/16/2018,2.002
7/17/2018,2.018
7/18/2018,2.01
7/19/2018,1.992
7/20/2018,1.974
7/23/2018,1.966
7/24/2018,2
7/25/2018,2.005
7/26/2018,1.997
7/27/2018,1.999
7/30/2018,2.02
7/31/2018,2.018
8/1/2018,2.03
8/2/2018,2.01
8/3/2018,2.017
8/6/2018,2.036
8/7/2018,2.056
8/8/2018,2.059
8/9/2018,2.051
8/10/2018,2.048
8/13/2018,2.064
8/14/2018,2.077
8/15/2018,2.064
8/16/2018,2.058
8/17/2018,2.04
8/20/2018,2.062
8/21/2018,2.077
8/22/2018,2.082
8/23/2018,2.084
8/24/2018,2.097
8/27/2018,2.112
8/28/2018,2.123
8/29/2018,2.135
8/30/2018,2.104
8/31/2018,2.104
9/4/2018,2.13
9/5/2018,2.133
9/6/2018,2.13
9/7/2018,2.14
9/10/2018,2.151
9/11/2018,2.148
9/12/2018,2.156
9/13/2018,2.153
9/14/2018,2.153
9/17/2018,2.161
9/18/2018,2.176
9/19/2018,2.164
9/20/2018,2.176
9/21/2018,2.173
9/24/2018,2.21
9/25/2018,2.215
9/26/2018,2.21
9/27/2018,2.187
9/28/2018,2.196
10/1/2018,2.199
10/2/2018,2.22
10/3/2018,2.228
10/4/2018,2.22
10/5/2018,2.224
10/8/2018,2.219
10/9/2018,2.261
10/10/2018,2.274
10/11/2018,2.266
10/12/2018,2.273
10/15/2018,2.3
10/16/2018,2.31
10/17/2018,2.31
10/18/2018,2.312
10/19/2018,2.304
10/22/2018,2.309
10/23/2018,2.338
10/24/2018,2.333
10/25/2018,2.335
10/26/2018,2.33
10/29/2018,2.33
10/30/2018,2.333
10/31/2018,2.348
11/1/2018,2.325
11/2/2018,2.325
11/5/2018,2.343
11/6/2018,2.356
11/7/2018,2.358
11/8/2018,2.356
11/9/2018,2.355
11/13/2018,2.345
11/14/2018,2.379
11/15/2018,2.366
11/16/2018,2.348
11/19/2018,2.379
11/20/2018,2.389
11/21/2018,2.404
11/23/2018,2.406
11/26/2018,2.397
11/27/2018,2.402
11/28/2018,2.392
11/29/2018,2.361
11/30/2018,2.355
12/3/2018,2.389
12/4/2018,2.423
12/5/2018,2.412
12/6/2018,2.409
12/7/2018,2.394
12/10/2018,2.389
12/11/2018,2.412
12/12/2018,2.43
12/13/2018,2.417
12/14/2018,2.422
12/17/2018,2.4
12/18/2018,2.389
12/19/2018,2.402
12/20/2018,2.389
12/21/2018,2.396
12/24/2018,2.391
12/26/2018,2.425
12/27/2018,2.412
12/28/2018,2.386
12/31/2018,2.454
1/2/2019,2.425
1/3/2019,2.407
1/4/2019,2.412
1/7/2019,2.43
1/8/2019,2.456
1/9/2019,2.446
1/10/2019,2.433
1/11/2019,2.422
1/14/2019,2.433
1/15/2019,2.443
1/16/2019,2.415
1/17/2019,2.407
1/18/2019,2.404
1/20/2019,2.407
1/22/2019,2.41
1/23/2019,2.407
1/24/2019,2.369
1/25/2019,2.386
1/28/2019,2.408
1/29/2019,2.418
1/30/2019,2.422
1/31/2019,2.397
2/1/2019,2.396
2/4/2019,2.418
2/5/2019,2.415
2/6/2019,2.417
2/7/2019,2.409
2/8/2019,2.427
2/11/2019,2.438
2/12/2019,2.428
2/13/2019,2.43
2/14/2019,2.428
2/15/2019,2.427
2/17/2019,2.428
2/19/2019,2.424
2/20/2019,2.446
2/21/2019,2.451
2/22/2019,2.453
2/25/2019,2.445
2/26/2019,2.451
2/27/2019,2.453
2/28/2019,2.44
3/1/2019,2.437
3/4/2019,2.443
3/5/2019,2.454
3/6/2019,2.461
3/7/2019,2.456
3/8/2019,2.453
3/11/2019,2.438
3/12/2019,2.454
3/13/2019,2.448
3/14/2019,2.448
3/15/2019,2.445
3/18/2019,2.446
3/19/2019,2.461
3/20/2019,2.469
3/21/2019,2.471
3/22/2019,2.455
3/25/2019,2.459
3/26/2019,2.464
3/27/2019,2.43
3/28/2019,2.428
3/29/2019,2.396
4/1/2019,2.415
4/2/2019,2.428
4/3/2019,2.43
4/4/2019,2.438
4/5/2019,2.425
4/8/2019,2.415
4/9/2019,2.423
4/10/2019,2.422
4/11/2019,2.43
4/12/2019,2.437
4/15/2019,2.415
4/16/2019,2.433
4/17/2019,2.438
4/18/2019,2.425
4/22/2019,2.429
4/23/2019,2.446
4/24/2019,2.441
4/25/2019,2.428
4/26/2019,2.419
4/29/2019,2.422
4/30/2019,2.425
5/1/2019,2.428
5/2/2019,2.43
5/3/2019,2.432
5/6/2019,2.422
5/7/2019,2.428
5/8/2019,2.433
5/9/2019,2.428
5/10/2019,2.43
5/13/2019,2.395
5/14/2019,2.407
5/15/2019,2.407
5/16/2019,2.399
5/17/2019,2.389
5/20/2019,2.361
5/21/2019,2.387
5/22/2019,2.374
5/23/2019,2.363
5/24/2019,2.353
5/27/2019,2.353
5/28/2019,2.351
5/29/2019,2.358
5/30/2019,2.376
5/31/2019,2.35
6/3/2019,2.34
6/4/2019,2.346
6/5/2019,2.31
6/6/2019,2.304
6/7/2019,2.271
6/10/2019,2.274
6/11/2019,2.264
6/12/2019,2.225
6/13/2019,2.212
6/14/2019,2.178
6/17/2019,2.267
6/18/2019,2.219
6/19/2019,2.172
6/20/2019,2.139
6/21/2019,2.125
6/24/2019,2.116
6/25/2019,2.118
6/26/2019,2.141
6/27/2019,2.139
6/28/2019,2.125
7/1/2019,2.125
7/2/2019,2.2
7/3/2019,2.211
7/5/2019,2.223
7/8/2019,2.225
7/9/2019,2.251
7/10/2019,2.184
7/11/2019,2.151
7/12/2019,2.143
7/15/2019,2.14
7/16/2019,2.157
7/17/2019,2.126
7/18/2019,2.038
7/19/2019,2.074
7/22/2019,2.034
7/23/2019,2.067
7/24/2019,2.1
7/25/2019,2.108
7/26/2019,2.123
7/29/2019,2.107
7/30/2019,2.082
7/31/2019,2.069
8/1/2019,2.085
8/2/2019,2.061
8/5/2019,2.012
8/6/2019,2.041
8/7/2019,2.02
8/8/2019,2.018
8/9/2019,1.999
8/12/2019,1.987
8/13/2019,1.998
8/14/2019,1.949
8/15/2019,1.89
8/16/2019,1.871
8/19/2019,1.905
8/20/2019,1.933
8/21/2019,1.98
8/22/2019,1.992
8/23/2019,1.966
8/26/2019,1.987
8/27/2019,1.982
8/28/2019,1.992
8/29/2019,1.992
8/30/2019,1.989
9/1/2019,1.989
9/3/2019,1.959
9/4/2019,1.959
9/5/2019,1.971
9/6/2019,1.961
9/9/2019,1.939
9/10/2019,1.954
9/11/2019,1.959
9/12/2019,1.961
9/13/2019,1.966
9/16/2019,1.989
9/17/2019,1.985
9/18/2019,1.936
9/19/2019,1.928
9/20/2019,1.912
9/23/2019,1.899
9/24/2019,1.926
9/25/2019,1.892
9/26/2019,1.823
9/27/2019,1.797
9/30/2019,1.833
10/1/2019,1.805
10/2/2019,1.78
10/3/2019,1.713
10/4/2019,1.705
10/7/2019,1.718
10/8/2019,1.715
10/9/2019,1.702
10/10/2019,1.687
10/11/2019,1.682
10/13/2019,1.682
10/15/2019,1.672
10/16/2019,1.667
10/17/2019,1.674
10/18/2019,1.671
10/21/2019,1.669
10/22/2019,1.659
10/23/2019,1.661
10/24/2019,1.672
10/25/2019,1.671
10/28/2019,1.634
10/29/2019,1.631
10/30/2019,1.613
10/31/2019,1.544
11/1/2019,1.524
11/4/2019,1.541
11/5/2019,1.556
11/6/2019,1.554
11/7/2019,1.562
11/8/2019,1.556
11/10/2019,1.556
11/12/2019,1.574
11/13/2019,1.577
11/14/2019,1.572
11/15/2019,1.569
11/18/2019,1.561
11/19/2019,1.567
11/20/2019,1.569
11/21/2019,1.574
11/22/2019,1.587
11/25/2019,1.588
11/26/2019,1.601
11/27/2019,1.606
11/29/2019,1.588
12/2/2019,1.582
12/3/2019,1.574
12/4/2019,1.554
12/5/2019,1.546
12/6/2019,1.523
12/9/2019,1.544
12/10/2019,1.559
12/11/2019,1.562
12/12/2019,1.556
12/13/2019,1.566
12/16/2019,1.569
12/17/2019,1.569
12/18/2019,1.564
12/19/2019,1.572
12/20/2019,1.574
12/23/2019,1.566
12/24/2019,1.577
12/26/2019,1.579
12/27/2019,1.564
12/30/2019,1.569
12/31/2019,1.554
1/2/2020,1.533
1/3/2020,1.52
1/6/2020,1.541
1/7/2020,1.541
1/8/2020,1.541
1/9/2020,1.536
1/10/2020,1.538
1/13/2020,1.551
1/14/2020,1.567
1/15/2020,1.569
1/16/2020,1.554
1/17/2020,1.561
1/20/2020,1.561
1/21/2020,1.554
1/22/2020,1.551
1/23/2020,1.556
1/24/2020,1.533
1/27/2020,1.552
1/28/2020,1.565
1/29/2020,1.555
1/30/2020,1.562
1/31/2020,1.549
2/3/2020,1.569
2/4/2020,1.572
2/5/2020,1.567
2/6/2020,1.567
2/7/2020,1.566
2/10/2020,1.569
2/11/2020,1.577
2/12/2020,1.582
2/13/2020,1.587
2/14/2020,1.579
2/16/2020,1.579
2/18/2020,1.582
2/19/2020,1.587
2/20/2020,1.579
2/21/2020,1.554
2/24/2020,1.512
2/25/2020,1.502
2/26/2020,1.518
2/27/2020,1.526
2/28/2020,1.295
3/2/2020,1.198
3/3/2020,0.935
3/4/2020,0.728
3/5/2020,0.624
3/6/2020,0.471
3/9/2020,0.374
3/10/2020,0.456
3/11/2020,0.417
3/12/2020,0.333
3/13/2020,0.277
3/16/2020,0.239
3/17/2020,0.186
3/18/2020,0.02
3/19/2020,0.036
3/20/2020,0.033
3/23/2020,0.005
3/24/2020,0.015
3/25/2020,-0.005
3/26/2020,-0.048
3/27/2020,0.003
3/30/2020,0.071
3/31/2020,0.13
4/1/2020,0.079
4/2/2020,0.086
4/3/2020,0.097
4/6/2020,0.102
4/7/2020,0.155
4/8/2020,0.196
4/9/2020,0.231
4/13/2020,0.244
4/14/2020,0.18
4/15/2020,0.147
4/16/2020,0.138
4/17/2020,0.122
4/20/2020,0.113
4/21/2020,0.107
4/22/2020,0.112
4/23/2020,0.114
4/24/2020,0.119
4/27/2020,0.127
4/28/2020,0.114
4/29/2020,0.102
4/30/2020,0.107
5/1/2020,0.107
5/4/2020,0.109
5/5/2020,0.125
5/6/2020,0.13
5/7/2020,0.112
5/8/2020,0.119
5/11/2020,0.128
5/12/2020,0.132
5/13/2020,0.13
5/14/2020,0.119
5/15/2020,0.122
5/18/2020,0.122
5/19/2020,0.127
5/20/2020,0.122
5/21/2020,0.122
5/22/2020,0.122
5/26/2020,0.132
5/27/2020,0.15
5/28/2020,0.15
5/29/2020,0.142
6/1/2020,0.137
6/2/2020,0.15
6/3/2020,0.155
6/4/2020,0.152
6/5/2020,0.152
6/8/2020,0.168
6/9/2020,0.18
6/10/2020,0.168
6/11/2020,0.183
6/12/2020,0.18
6/15/2020,0.165
6/16/2020,0.172
6/17/2020,0.175
6/18/2020,0.155
6/19/2020,0.152
6/22/2020,0.155
6/23/2020,0.155
6/24/2020,0.137
6/25/2020,0.137
6/26/2020,0.138
6/29/2020,0.134
6/30/2020,0.132
7/1/2020,0.122
7/2/2020,0.142
7/6/2020,0.15
7/7/2020,0.147
7/8/2020,0.142
7/9/2020,0.133
7/10/2020,0.125
7/13/2020,0.14
7/14/2020,0.144
7/15/2020,0.127
7/16/2020,0.112
7/17/2020,0.106
7/20/2020,0.109
7/21/2020,0.109
7/22/2020,0.106
7/23/2020,0.104
7/24/2020,0.096
7/27/2020,0.099
7/28/2020,0.099
7/29/2020,0.114
7/30/2020,0.096
7/31/2020,0.095
8/3/2020,0.097
8/4/2020,0.086
8/5/2020,0.099
8/6/2020,0.097
8/7/2020,0.094
8/10/2020,0.101
8/11/2020,0.109
8/12/2020,0.106
8/13/2020,0.101
8/14/2020,0.101
8/17/2020,0.101
8/18/2020,0.096
8/19/2020,0.1
8/20/2020,0.099
8/21/2020,0.096
8/24/2020,0.096
8/25/2020,0.104
8/26/2020,0.101
8/27/2020,0.106
8/28/2020,0.106
8/31/2020,0.099
9/1/2020,0.109
9/2/2020,0.102
9/3/2020,0.107
9/4/2020,0.114
